Код товара;Артикул;Наименование;Цена1;Цена2;Цена3;Цена4;Цена5;Новинка;Спецпредложение;Склад;Вес;Сортировка
1346;;"Шнек для мотобура 150 мм  для льда";2370;0;0;0;0;0;0;0;0;0
1347;;"Шнек для мотобура 200 мм  для льда";2640;0;0;0;0;0;0;0;0;0
1348;;"Мотобур Oleo-Mac MTL51 2,1 л.с. (бензобур)";27990;0;0;0;0;0;0;0;0;0
1349;;"Мотобур Oleo-Mac MTL85R 5,7 л.с. (бензобур)";90990;0;0;0;0;0;0;0;0;0
1350;;"Однозаходный удлинитель шнека для мотобура Oleo-Mac MTL51R, 300 мм";3290;0;0;0;0;0;0;0;0;0
1351;;"Однозаходный удлинитель шнека для мотобура Oleo-Mac MTL85R, 600 мм";3990;0;0;0;0;0;0;0;0;0
1352;;"Двухзаходный удлинитель шнека для мотобура Oleo-Mac MTL85R, 380 мм";3990;0;0;0;0;0;0;0;0;0
1353;;"Двухзаходный шнек для мотобура Oleo-Mac MTL85R 250 мм  для земли";11174;0;0;0;0;;;0;0;0
1354;;"Двухзаходный шнек для мотобура Oleo-Mac MTL85R 300 мм  для земли";19990;0;0;0;0;0;0;0;0;0
1355;;"Двухзаходный шнек для мотобура Oleo-Mac MTL85R 350 мм  для земли";19990;0;0;0;0;;;0;0;0
1356;;"Двухзаходный шнек для мотобура Oleo-Mac MTL85R 400 мм  для земли";22990;0;0;0;0;0;0;0;0;0
1357;;"Двухзаходный шнек для мотобура Oleo-Mac MTL85R 500 мм  для земли";29990;0;0;0;0;0;0;0;0;0
1358;;"Однозаходный шнек для мотобура Oleo-Mac MTL51, MTL85R 80 мм  для земли";3490;0;0;0;0;0;0;0;0;0
1359;;"Однозаходный шнек для мотобура Oleo-Mac MTL51, MTL85R 100 мм  для земли";4190;0;0;0;0;0;0;0;0;0
1360;;"Однозаходный шнек для мотобура Oleo-Mac MTL51, MTL85R 150 мм  для земли";4990;0;0;0;0;0;0;0;0;0
1361;;"Однозаходный шнек для мотобура Oleo-Mac MTL51, MTL85R 200 мм  для земли";5490;0;0;0;0;0;0;0;0;0
1362;;"Однозаходный шнек для мотобура Oleo-Mac MTL85R 250 мм  для земли";6990;0;0;0;0;;;0;0;0
1363;;"Однозаходный шнек для мотобура Oleo-Mac MTL85R 300 мм  для земли";8490;0;0;0;0;0;0;0;0;0
1364;;"Однозаходный шнек для мотобура Oleo-Mac MTL85R 350 мм  для земли";11990;0;0;0;0;0;0;0;0;0
1365;;"Однозаходный шнек для мотобура Oleo-Mac MTL51, 85R 200 мм  для льда";6990;0;0;0;0;;;0;0;0
1575;;"Газонокосилка механическая Monferme 25217M несамоходная";5990;0;0;0;0;1;0;99;0;0
1366;;"Мотобур ECHO EA-410 (бензобур)";34790;0;0;0;0;0;0;0;0;0
1367;;"Удлинитель шнека для мотобура Echo, 457мм";1700;0;0;0;0;0;0;0;0;0
1368;;"Шнек  для мотобура Echo 200 мм для льда";6680;0;0;0;0;0;0;0;0;0
1369;;"Шнек  для мотобура Echo 100 мм для земли";7770;0;0;0;0;0;0;0;0;0
1370;;"Шнек  для мотобура Echo 150 мм для земли";8170;0;0;0;0;0;0;0;0;0
1371;;"Шнек  для мотобура Echo 200 мм для земли";8330;0;0;0;0;0;0;0;0;0
1372;;"Шнек  для мотобура Echo 250 мм для земли";9000;0;0;0;0;0;0;0;0;0
1373;;"Мотобур Efco TR 1551 (бензобур)";30490;0;0;0;0;0;0;0;0;0
1374;;"Мотобур Efco TR 1585R (бензобур)";94490;0;0;0;0;0;0;0;0;0
1375;;"Однозаходный шнек для мотобура Efco TR 1551, 1585R 80мм для земли";3500;0;0;0;0;;;0;0;0
1376;;"Однозаходный шнек для мотобура Efco TR 1551, 1585R 100мм для земли";3650;0;0;0;0;;;0;0;0
1377;;"Однозаходный шнек для мотобура Efco TR 1551, 1585R 150мм для земли";4160;0;0;0;0;;;0;0;0
1378;;"Однозаходный шнек для мотобура Efco TR 1551, 1585R 200мм для земли";4430;0;0;0;0;;;0;0;0
1379;;"Двухзаходный шнек для мотобура Efco TR 1585R 250мм для земли";15870;0;0;0;0;;;0;0;0
1380;;"Двухзаходный шнек для мотобура Efco TR 1585R 300мм для земли";17960;0;0;0;0;;;0;0;0
1381;;"Двухзаходный шнек для мотобура Efco TR 1585R 400мм для земли";21730;0;0;0;0;;;0;0;0
1382;;"Двухзаходный шнек для мотобура Efco TR 1585R 500мм для земли";27330;0;0;0;0;;;0;0;0
1383;;"Однозаходный шнек для мотобура Efco TR 1585R 300мм для земли";7030;0;0;0;0;;;0;0;0
1384;;"Мотобур Stihl BT 45 (бензобур)";28490;0;0;0;0;0;0;0;0;0
1385;;"Мотобур Stihl BT 121 (бензобур)";41690;0;0;0;0;0;0;0;0;0
1386;;"Мотобур Stihl BT 360 (бензобур)";89990;0;0;0;0;0;0;0;0;0
1389;;"Косилка для мотоблока Мобил К G85 сегментная 92 см";14900;0;0;0;0;0;0;99;0;1
1809;;"Снегоуборщик  CHAMPION ST655BS";31750;0;0;0;0;1;0;99;0;0
1488;;"Сцепка для мотоблоков COMPACT, ECO, PRIMO, ELITE, QUATRO JUNIOR";1000;0;0;0;0;1;0;99;0;0
1392;;"Грунтозацепы 460x160 мм для мотоблоков G85";2500;0;0;0;0;0;0;0;0;0
1614;;"Мотобур Champion AG243 (Бензобур)";9520;0;0;0;0;1;0;99;0;0
1615;;"Мотобур Champion AG252 (Бензобур)";10480;0;0;0;0;1;0;99;0;0
1393;;"Мотоблок Нева МБ-23Н-9.0 PRO с двигателем Honda GX270";47500;0;41700;0;0;0;0;99;0;0
1394;;"Мотоблок Нева МБ-23Б-10.0 с двигателем Briggs&Stratton Intek I/C";43400;0;40000;0;0;0;0;99;0;0
1953;;"Бензиновая газонокосилка McCulloch M51-140F самоходная";16590;0;0;0;0;1;0;99;0;0
1917;;"Триммер бензиновый колесный MTD 159CC ENG";19990;0;0;0;0;1;0;99;0;0
1918;;"Бензопила MTD GCS 3800/35";4590;0;0;0;0;1;0;99;0;0
1395;;"Электрическая газонокосилка Bosch Rotak 1000 несамоходная";3450;0;0;0;0;0;0;0;0;0
1397;;"Электрическая газонокосилка Bosch Rotak 37 несамоходная";5100;0;0;0;0;0;0;0;0;0
1417;;"Бензиновый самоходный снегоуборщик С65 Б8Е (электростартер + фара)";52700;0;0;0;0;1;0;99;0;0
1409;;"Электрическая газонокосилка Bosch Rotak 40 несамоходная";8100;0;0;0;0;0;0;0;0;0
1402;;"Триммер электрический Bosch Art 30 Combitrim";2750;0;0;0;0;0;0;0;0;0
1400;;"Тележка ТПМ-350-1 оцинкованная разборная";15990;0;0;0;0;0;0;96;0;0
1401;;"Триммер электрический Bosch Art 37";3230;0;0;0;0;0;0;0;0;0
1403;;"Триммер электрический Bosch Art 26 Combitrim";2150;0;0;0;0;0;0;0;0;0
1404;;"Триммер электрический Bosch Art 23 Combitrim";1280;0;0;0;0;0;0;0;0;0
1405;;"Триммер электрический Bosch Art 26 Easytrim";1150;0;0;0;0;0;0;0;0;0
1406;;"Триммер электрический Bosch Art 300 Easytrim";1100;0;0;0;0;0;0;0;0;0
1411;;"Электрическая газонокосилка Bosch Rotak 34 несамоходная";5700;0;0;0;0;0;0;0;0;0
1413;;"Бензиновая газонокосилка Murray EQ 400 несамоходная";16490;0;0;0;0;0;0;0;0;0
1414;;"Бензиновая газонокосилка Murray EQ 500 самоходная";20490;0;0;0;0;0;0;0;0;0
1415;;"Бензиновая газонокосилка Murray EQ 500X самоходная";23990;0;0;0;0;0;0;0;0;0
1416;;"Бензиновая газонокосилка Murray EQ 700X самоходная";27990;0;0;0;0;0;0;0;0;0
1421;;"Двигатель Briggs&amp;Stratton 900 Snow Series";11900;0;0;0;0;0;0;0;0;0
1444;;"СМ-0,6 Мегалодон - Снегоуборщик для мотоблоков Мобил К G85";22500;0;0;0;0;0;0;99;0;0
1443;;"СМ-0,6 Мегалодон - Снегоуборщик для мотоблоков Ghepard";22500;0;0;0;0;0;0;99;0;0
1424;;"Виброплита Мобил К В-90";37900;0;0;0;0;0;0;0;0;0
1425;;"Виброплита Мобил К В-110";39990;0;0;0;0;0;0;0;0;0
1426;;"Снегоуборщик СМБ-1";14800;12200;0;0;0;0;0;99;0;0
1486;;"Бензиновый генератор Huter HT1000L";10560;0;0;0;0;0;0;99;0;0
1427;;"Бензиновый самоходный снегоуборщик MasterYard MX 8522R";29990;0;0;0;0;0;0;0;0;0
1428;;"Бензиновый самоходный снегоуборщик MasterYard MX 7522R";32990;0;0;0;0;0;0;0;0;0
1430;;"Бензиновый самоходный снегоуборщик MasterYard MX 8524RE";39990;0;0;0;0;0;0;0;0;0
1429;;"Бензиновый самоходный снегоуборщик MasterYard MX 8022B";38990;0;0;0;0;0;0;0;0;0
1432;;"Бензиновый самоходный снегоуборщик MasterYard MX 9024BE";48990;0;0;0;0;0;0;0;0;0
1431;;"Бензиновый самоходный снегоуборщик MasterYard MX 8524LE";45990;0;0;0;0;0;0;0;0;0
1433;;"Бензиновый самоходный снегоуборщик MasterYard MX 18528RE";52990;0;0;0;0;0;0;0;0;0
1434;;"Бензиновый самоходный снегоуборщик MasterYard MX11528BE";58990;0;0;0;0;0;0;0;0;0
1435;;"Бензиновый самоходный снегоуборщик MasterYard MX 18528LE";62990;0;0;0;0;0;0;0;0;0
1436;;"Бензиновый самоходный снегоуборщик MasterYard MX 18528RET";65990;0;0;0;0;0;0;0;0;0
1437;;"Бензиновый самоходный снегоуборщик MasterYard MX 18528LET";75990;0;0;0;0;0;0;0;0;0
1438;;"Мотоблок Pubert VARIO 55B TWK+";34990;0;0;0;0;0;0;99;0;0
1439;;"Мотоблок Pubert VARIO 55H TWK+";49550;0;0;0;0;0;0;99;0;0
1440;;"Мотоблок Caiman VARIO 60S TWK+";39990;0;0;0;0;1;0;99;0;0
1441;;"Мотоблок MasterYard  MT 70R TWK+";34990;0;0;0;0;0;0;99;0;0
1502;;"Бензиновый генератор Huter DY2500L";13530;0;0;0;0;0;0;99;0;0
1442;;"Мотоблок Caiman 320";79990;0;0;0;0;0;0;99;0;0
1660;;"Садовый трактор Cub Cadet CC 1018 AG";134990;0;0;0;0;1;0;99;0;0
1445;;"Бензиновый несамоходный снегоуборщик Snapper SN822E Gross Torque 8.0";37990;0;0;0;0;0;0;0;0;0
1446;;"Бензиновый самоходный снегоуборщик Snapper SNL824R Gross Torque 7.5";49990;0;0;0;0;0;0;0;0;0
1448;;"Бензиновый самоходный снегоуборщик Snapper SNM924E Gross Torque 9.0";75990;0;0;0;0;0;0;0;0;0
1447;;"Бензиновый самоходный снегоуборщик Snapper SNL924R Gross Torque 9.0";57990;0;0;0;0;0;0;0;0;0
1449;;"Мотоблок Caiman 340";139990;0;0;0;0;0;0;99;0;0
1450;;"Бензиновый самоходный снегоуборщик Snapper SNH1226E Gross Torque 11.5";89990;0;0;0;0;0;0;0;0;0
1451;;"Бензиновый самоходный снегоуборщик Snapper SNH1528SE Gross Torque 14.5";109990;0;0;0;0;0;0;0;0;0
1452;;"Снегоуборщик электрический Monferme 950W";6990;0;0;0;0;0;0;99;0;0
1453;;"Снегоуборщик электрический Monferme 1200W";8990;0;0;0;0;0;0;99;0;0
1454;;"Бензиновый самоходный снегоуборщик Snapper SNH1730SE Gross Torque 16.5";119990;0;0;0;0;0;0;0;0;0
1455;;"Бензиновый самоходный снегоуборщик Snapper SNP2132SE Gross Torque 21.0";139990;0;0;0;0;0;0;0;0;0
1456;;"Снегоуборщик электрический Monferme 1500W";10990;0;0;0;0;0;0;99;0;0
1457;;"Триммер электрический Oleo-Mac TR61E";3990;0;0;0;0;0;0;0;0;0
1458;;"Триммер электрический Oleo-Mac TR92E";4590;0;0;0;0;0;0;0;0;0
1459;;"Триммер электрический Oleo-Mac TR111E";5590;0;0;0;0;0;0;0;0;0
1460;;"Триммер бензиновый Oleo-Mac SPARTA 25TR ECO (бензокоса)";7990;0;0;0;0;0;0;0;0;0
1461;;"Триммер бензиновый Oleo-Mac MULTIMATE EURO2 (бензокоса)";6990;0;0;0;0;0;0;0;0;0
1463;;"Триммер бензиновый Oleo-Mac SPARTA 25 (бензокоса)";9990;0;0;0;0;0;0;0;0;0
1464;;"Кольцо фрикционное для снегоуборщика Мобил К";300;0;0;0;0;0;0;0;0;0
1465;;"Резиновая лента для лопаты-отвала";250;0;0;0;0;0;0;0;0;0
1466;;"Триммер электрический Oleo-Mac TR130E";7590;0;0;0;0;0;0;0;0;0
1467;;"Триммер бензиновый Oleo-Mac SPARTA 25HAY (бензокоса)";12990;0;0;0;0;0;0;0;0;0
1468;;"Триммер бензиновый Oleo-Mac SPARTA 25S DISK (бензокоса)";8990;0;0;0;0;0;0;0;0;0
1469;;"Триммер бензиновый Oleo-Mac BC 24 T Euro 1 (бензокоса)";13990;0;0;0;0;0;0;0;0;0
1470;;"Триммер бензиновый Oleo-Mac SPARTA 38 (бензокоса)";15990;0;0;0;0;0;0;0;0;0
1471;;"Триммер бензиновый Oleo-Mac SPARTA 44 (бензокоса)";17990;0;0;0;0;0;0;0;0;0
1472;;"Триммер ранцевый (бензокоса) Oleo-Mac SPARTA 42BP";21990;0;0;0;0;0;0;0;0;0
1473;;"Триммер бензиновый Oleo-Mac 735T Ergo (бензокоса)";19990;0;0;0;0;0;0;0;0;0
1474;;"Триммер бензиновый Oleo-Mac BC260 4S (бензокоса)";22990;0;0;0;0;0;0;0;0;0
1475;;"Триммер бензиновый Oleo-Mac 740T (бензокоса)";22990;0;0;0;0;0;0;0;0;0
1528;;"Бензиновая газонокосилка Oleo-Mac G48TK самоходная";18990;0;0;0;0;1;0;0;0;0
1476;;"Триммер бензиновый Oleo-Mac BC 420 T (бензокоса)";23990;0;0;0;0;0;0;0;0;0
1477;;"Триммер бензиновый Oleo-Mac BC 430 T (бензокоса)";25990;0;0;0;0;0;0;0;0;0
1478;;"Триммер бензиновый Oleo-Mac BCF 430 (бензокоса)";31990;0;0;0;0;0;0;0;0;0
1479;;"Триммер бензиновый Oleo-Mac BC360 4T (бензокоса)";27990;0;0;0;0;0;0;0;0;0
1480;;"Триммер бензиновый Oleo-Mac 753T (бензокоса)";28990;0;0;0;0;0;0;0;0;0
1481;;"Триммер бензиновый Oleo-Mac 755 MASTER (бензокоса)";30990;0;0;0;0;0;0;0;0;0
1482;;"Триммер бензиновый Oleo-Mac 753TS (бензокоса)";30990;0;0;0;0;0;0;0;0;0
1483;;"Триммер электрический Monferme 21327M";2990;0;0;0;0;0;0;0;0;0
1484;;"Триммер электрический Monferme 21337M (кусторез)";5990;0;0;0;0;0;0;0;0;0
1485;;"Триммер аккумуляторный Monferme 21317M с АКБ и зарядным устройством";13990;0;0;0;0;0;0;0;0;0
1487;;"Бензиновый генератор Huter HT950А";5880;0;0;0;0;0;0;99;0;0
1489;;"Переходник для передней навески серии Quatro Junior";1990;0;0;0;0;1;0;99;0;0
1490;;"Прицепное устройство к тележке для мотоблоков Quatro Junior";1100;0;0;0;0;1;0;98;0;0
1491;;"Удлинители грунтозацепов для мотоблоков МБ Pubert Primo";700;0;0;0;0;1;0;99;0;0
1492;;"Косилка КМ-0,5 Терминатор для мотоблоков типа Quatro Junior, Vario";12990;0;0;0;0;1;0;99;0;0
1493;;"Снегоуборщик для мотоблока Quatro Junior";19990;0;0;0;0;1;0;99;0;0
1494;;"Роторная косилка для мотоблока Quatro Junior, Vario";17990;0;0;0;0;1;0;99;0;0
1495;;"Лопата (отвал) для мотоблоков Quatro Junior";5990;0;0;0;0;1;0;99;0;0
1496;;"Переходник- адаптер для мотоблоков Vario";1490;0;0;0;0;1;0;99;0;0
1497;;"Щетка Торнадо для мотоблоков Quatro Junior";29990;0;0;0;0;1;0;99;0;1
1498;;"Мотоблок Pubert QUATRO JUNIOR 55H TWK+";55550;0;0;0;0;1;0;99;0;0
1499;;"Мотоблок Pubert QUATRO JUNIOR V2 65В TWK+ (С реверсом)";45990;0;0;0;0;1;0;99;0;0
1500;;"Мотоблок Caiman QUATRO JUNIOR V2 60S TWK+ 6,0, с реверсом";48990;0;0;0;0;0;0;99;0;0
1501;;"Мотоблок MasterYard QUATRO JUNIOR V2 65L TWK+ (С реверсом)";44990;0;0;0;0;1;0;99;0;0
1503;;"Бензиновый генератор Huter DY3000L";14520;0;0;0;0;0;0;99;0;0
1504;;"Бензиновый генератор Huter DY3000LX с электростартером";17820;0;0;0;0;0;0;99;0;0
1505;;"Бензиновый генератор Huter DY4000L";18150;0;0;0;0;0;0;99;0;0
1506;;"Бензиновый генератор Huter DY4000LX с электростартером";21780;0;0;0;0;0;0;99;0;0
1507;;"Бензиновый генератор Huter DY5000L";26410;0;0;0;0;0;0;99;0;0
1508;;"Бензиновый генератор Huter DY6500L";27070;0;0;0;0;0;0;99;0;0
1509;;"Бензиновый генератор Huter DY6500LX с электростартером";29380;0;0;0;0;0;0;99;0;0
1510;;"Бензиновый генератор Huter DY6500LX с электростартером и пультом";32350;0;0;0;0;0;0;99;0;0
1511;;"Бензиновый генератор Huter DY6500LX с колесами и аккумулятором";33340;0;0;0;0;0;0;99;0;0
1512;;"Бензиновый генератор Huter DY6500LXW с функцией сварки, колесами и аккумулятором";58750;0;0;0;0;0;0;99;0;0
1513;;"Бензиновый генератор Huter DY6500LXA с электростартером и автоматическим вводом резерва";38290;0;0;0;0;0;0;99;0;0
1514;;"Бензиновый генератор Huter DY8000LX с электростартером и колесами";34660;0;0;0;0;0;0;99;0;0
1515;;"Бензиновый генератор Huter DY8000LX-3 с электростартером и колесами, трехфазный";38290;0;0;0;0;0;0;99;0;0
1516;;"Бензиновый генератор Huter DY12500LX с колесами и аккумулятором";119220;0;0;0;0;0;0;99;0;0
1517;;"Инверторный генератор Huter DN1000";18480;0;0;0;0;0;0;99;0;0
1518;;"Инверторный генератор Huter DN2100";27730;0;0;0;0;0;0;99;0;0
1519;;"Инверторный генератор Huter DN2700";34590;0;0;0;0;0;0;99;0;0
1520;;"Грунтозацепы 460x160 мм для мотоблоков Vario, Quatro Junior";3200;0;0;0;0;1;0;99;0;0
1521;;"Грунтозацепы 600 мм для мотоблоков  Vario, Quatro Junior";3400;0;0;0;0;1;0;99;0;0
1524;;"Бензопила Oleo-Mac 937-16 2,2 л.с.";9990;0;0;0;0;1;0;0;0;0
1525;;"Бензопила Oleo-Mac 941C-16 2,5 л.с.";11990;0;0;0;0;1;0;0;0;0
1526;;"Бензопила Oleo-Mac GS 44-16 2,9 л.с.";16990;0;0;0;0;1;1;0;0;0
1527;;"Профессиональная бензопила Oleo-Mac  GS 650 -18 4,7 л.с.";18990;0;0;0;0;1;1;0;0;0
1576;;"Электрическая газонокосилка Monferme 25197M несамоходная";9990;0;0;0;0;1;0;0;0;0
1529;;"Бензиновая газонокосилка Oleo-Mac G53TBX ALLROAD EXA 4 самоходная";30990;0;0;0;0;1;0;0;0;0
1530;;"Электрическая газонокосилка Oleo-Mac K35P 1,1 кВт несамоходная";7990;0;0;0;0;1;0;0;0;0
1531;;"Бензиновый генератор Briggs&Stratton 3750A";22950;0;0;0;0;1;0;99;0;0
1532;;"Бензиновый генератор Briggs&Stratton 6250A";33900;0;0;0;0;1;0;99;0;0
1533;;"Бензиновый генератор Briggs&Stratton ELITE 7500EA";40000;0;0;0;0;1;0;99;0;0
1534;;"Бензиновый генератор Briggs&Stratton ELITE 8500EA";43000;0;0;0;0;1;0;99;0;0
1535;;"Бензиновый генератор Briggs&Stratton Promax 3500A";27000;0;0;0;0;1;0;99;0;0
1536;;"Бензиновый генератор Briggs&Stratton Promax 6000A";44820;0;0;0;0;1;0;99;0;0
1537;;"Бензиновый генератор Briggs&Stratton Promax 7500EA";81000;0;0;0;0;1;0;99;0;0
1538;;"Бензиновый генератор Briggs&Stratton Promax 9000EA";87500;0;0;0;0;1;0;99;0;0
1539;;"Инверторный генератор Briggs & Stratton Inverter P2000";22500;0;0;0;0;1;0;99;0;0
1541;;"Автоматический ввод резерва (АВР) Huter";9900;0;0;0;0;1;0;99;0;0
1540;;"Бензиновый генератор Briggs&Stratton Promax 6000EA";51750;0;0;0;0;1;0;99;0;0
1544;;"Мотокультиватор МКМ-2-ДК6,5 Lander (односкоростной)";20650;0;0;0;0;1;0;99;0;0
1545;;"Мотокультиватор МКМ-2-ДК5,5 Lander";21890;0;0;0;0;1;0;99;0;0
1546;;"Мотокультиватор МКМ-2-ДК6,5 Lander";22150;0;0;0;0;1;0;99;0;0
1547;;"Мотокультиватор МКМ-2-Б6,0 Lander (односкоростной)";23650;0;0;0;0;0;0;99;0;0
1548;;"Мотокультиватор МКМ-2-С6,0 Lander (односкоростной)";25900;0;0;0;0;0;0;99;0;0
1549;;"Мотоблок МКМ-3-DK6,5 Lander (Пахарь) с двигателем Dinking DK168F-1";28490;0;0;0;0;0;0;99;0;1
1550;;"Бензиновая газонокосилка AL-KO Highline 46.3 P Edition";14490;0;0;0;0;0;0;99;0;0
1551;;"Бензиновая газонокосилка AL-KO Highline 46.3 P-A edition";18240;0;0;0;0;0;0;99;0;0
1552;;"Бензиновая газонокосилка AL-KO Highline 46.3 SP-A edition";21180;0;0;0;0;0;0;99;0;0
1553;;"Бензиновая газонокосилка AL-KO Highline 46.3 SP edition";17990;0;0;0;0;0;0;99;0;0
1554;;"Бензиновая газонокосилка AL-KO Highline 51.4 SP-A Edition";24710;0;0;0;0;0;0;99;0;0
1555;;"Бензиновая газонокосилка AL-KO Highline 473 P";17590;0;0;0;0;0;0;99;0;0
1556;;"Бензиновая газонокосилка AL-KO Highline 473 VS";31770;0;0;0;0;0;0;99;0;0
1557;;"Бензиновая газонокосилка AL-KO Highline 473 SPE";35300;0;0;0;0;0;0;99;0;0
1558;;"Бензиновая газонокосилка AL-KO Highline 523 VS";32950;0;0;0;0;0;0;99;0;0
1559;;"Бензиновая газонокосилка AL-KO Highline 523 SP";29410;0;0;0;0;0;0;99;0;0
1560;;"Электрическая газонокосилка AL-KO Classic 3.2 E";3790;0;0;0;0;0;0;99;0;0
1561;;"Электрическая газонокосилка AL-KO Classic 3.22 SE Limited Edition";4590;0;0;0;0;0;0;99;0;0
1562;;"Электрическая газонокосилка AL-KO Classic 3.82 SE";5520;0;0;0;0;0;0;99;0;0
1563;;"Электрическая газонокосилка AL-KO Comfort 34 E";6990;0;0;0;0;0;0;99;0;0
1564;;"Электрическая газонокосилка AL-KO Comfort 40 E";8690;0;0;0;0;0;0;99;0;0
1565;;"Электрическая газонокосилка AL-KO Silver Comfort 46.4 E";14710;0;0;0;0;0;0;99;0;0
1566;;"Механическая газонокосилка AL-KO Comfort 38 Soft Touch";3350;0;0;0;0;0;0;99;0;0
1567;;"Электрическая газонокосилка Oleo-Mac К350 1 кВт несамоходная";5990;0;0;0;0;1;0;0;0;0
1568;;"Электрическая газонокосилка Oleo-Mac G44PE 1,5 кВт несамоходная";11990;0;0;0;0;1;0;0;0;0
1569;;"Электрическая газонокосилка G48PE 1,6 кВт несамоходная";14990;0;0;0;0;1;0;0;0;0
1570;;"Бензиновая газонокосилка Oleo-Mac G53 TK самоходная";24990;0;0;0;0;1;0;0;0;0
1571;;"Бензиновая газонокосилка Oleo-Mac G48TBQ COMFORT самоходная";20990;0;0;0;0;1;0;0;0;0
1572;;"Бензиновая газонокосилка Oleo-Mac MAX44TH самоходная";34990;0;0;0;0;1;0;0;0;0
1573;;"Бензиновая газонокосилка Oleo-Mac MAX48TK самоходная";27990;0;0;0;0;1;0;0;0;0
1574;;"Бензиновая газонокосилка Oleo-Mac MAX 48TBX самоходная";32990;0;0;0;0;1;0;0;0;0
1577;;"Электрическая газонокосилка Monferme 25187M несамоходная";5990;0;0;0;0;0;0;0;0;0
1578;;"Аккумуляторная газонокосилка Monferme 25177M с АКБ и зарядным устройством несамоходная";19990;0;0;0;0;1;0;0;0;0
1579;;"Электрический культиватор Monferme 27067M";8990;0;0;0;0;1;0;0;0;0
1580;;"Культиватор Monferme Agat с АКБ и зарядным устройством";33990;0;0;0;0;1;0;0;0;0
1581;;"Аккумуляторная воздуходувка Monferme 24157M 40вольт";2990;0;0;0;0;1;0;0;0;0
1582;;"Воздуходувка Monferme 24167M";4590;0;0;0;0;1;0;0;0;0
1583;;"Ножницы аккумуляторные Monferme  22277M (61 см)";3590;0;0;0;0;1;0;0;0;0
1683;13B226ED603;"Садовый райдер Cub Cadet CC 114 TA";89990;0;0;0;0;1;0;99;0;0
1684;;"Скарификатор Husqvarna S 500 PRO";58790;0;0;0;0;1;0;0;0;0
1585;;"Бензиновый генератор Briggs&Stratton 1800A";12500;0;0;0;0;1;0;99;0;0
1586;;"Бензиновый генератор Briggs&Stratton 2400A";18300;0;0;0;0;1;0;99;0;0
1588;;"Бензопила Oleo-Mac 937-14 Carlton 2,2 л.с.";11990;0;0;0;0;1;0;0;0;0
1589;;"Бензопила Oleo-Mac 937-16 Carlton 2,2 л.с.";9990;0;0;0;0;1;0;0;0;0
1590;;"Бензопила Oleo-Mac 937-16 PowerSharp 2,2 л.с.";12590;0;0;0;0;1;0;0;0;0
1591;;"Бензопила Oleo-Mac 941C-16 Carlton 2,5 л.с.";11990;0;0;0;0;1;0;0;0;0
1592;;"Бензопила Oleo-Mac 941CX-16 2,5 л.с.";13990;0;0;0;0;1;0;0;0;0
1593;;"Бензопила Oleo-Mac 947-18 3,1 л.с.";17990;0;0;0;0;1;0;0;0;0
1594;;"Бензопила Oleo-Mac GS 44-18 2,9 л.с.";19490;0;0;0;0;1;0;0;0;0
1595;;"Профессиональная бензопила Oleo-Mac 952-18 3,4 л.с.";20990;0;0;0;0;1;0;0;0;0
1596;;"Профессиональная бензопила Oleo-Mac 932C-14 1,6 л.с.";14990;0;0;0;0;1;0;0;0;0
1597;;"Профессиональная бензопила Oleo-Mac 962-18 4,7 л.с.";26900;0;0;0;0;1;0;0;0;0
1598;;"Профессиональная бензопила Oleo-Mac GS 820-30 6,0 л.с.";39990;0;0;0;0;1;0;0;0;0
1599;;"Профессиональная бензопила Oleo-Mac 965HD-18 (DEC), 4,4 л.с.";22990;0;0;0;0;1;0;99;0;0
1636;;"Мотокультиватор Caiman PROMO 60MC";26990;0;0;0;0;1;0;99;0;0
1600;;"Воздуходув ранцевый Husqvarna 356BTx";27990;0;0;0;0;1;0;0;0;0
1604;;"Триммер электрический AL-KO GTE 550 Premium";3410;0;0;0;0;1;0;0;0;0
1605;;"Триммер электрический AL-KO GTLi 18V Comfort";6120;0;0;0;0;1;0;0;0;0
1606;;"Триммер электрический AL-KO BC 1000 E";5170;0;0;0;0;1;0;0;0;0
1607;;"Триммер электрический AL-KO BC 1200 E";6120;0;0;0;0;1;0;0;0;0
1608;;"Триммер бензиновый AL-KO BC 4125 II Comfort";8230;0;0;0;0;1;0;0;0;0
1609;;"Триммер бензиновый AL-KO BC 4125 II-S Premium";8820;0;0;0;0;1;0;0;0;0
1610;;"Триммер бензиновый AL-KO BC 4535 II-S Premium";9170;0;0;0;0;1;0;0;0;0
1611;;"Триммер бензиновый AL-KO Powerline МS 3300 B";11760;0;0;0;0;1;0;0;0;0
1612;;"Триммер бензиновый AL-KO Powerline МS 4300";12350;0;0;0;0;1;0;0;0;0
1620;;"Мотокультиватор MasterYard COMPACT 60R C (Без реверса)";19990;0;0;0;0;1;0;99;0;0
1618;;"Мотокультиватор MasterYard MB 87L";14990;0;0;0;0;1;0;99;0;0
1616;;"Кусторез AL-KO HT 550 Safety Cut";5520;0;0;0;0;1;0;0;0;0
1617;;"Триммер бензиновый AL-KO FRS 4125";8230;0;0;0;0;1;0;0;0;0
1624;;"Мотокультиватор Pubert COMPACT 40B C";19990;0;0;0;0;1;0;99;0;0
1621;;"Мотокультиватор MasterYard COMPACT 65L C";22990;0;0;0;0;1;0;99;0;0
